station_code,station_name,year,month,day,date,air_tmax,air_tmax_source,air_tmin,air_tmin_source,elev_m,et_morton_actual,et_morton_actual_source,et_morton_potential,et_morton_potential_source,et_morton_wet,et_morton_wet_source,et_short_crop,et_short_crop_source,et_tall_crop,et_tall_crop_source,evap_comb,evap_comb_source,evap_morton_lake,evap_morton_lake_source,evap_pan,evap_pan_source,evap_syn,evap_syn_source,extracted,latitude,longitude,mslp,mslp_source,radiation,radiation_source,rainfall,rainfall_source,rh_tmax,rh_tmax_source,rh_tmin,rh_tmin_source,vp,vp_deficit,vp_deficit_source,vp_source
040913,Brisbane,2013,3,15,2013-03-15,30.8,0,18.3,0,8.1 m,4.2,26,7.5,26,5.8,26,5.1,26,6.4,26,5.3,25,5.9,26,5.3,25,6,26,2024-06-16,-27.4808,153.0389,1014.1,0,23.1,42,0,0,44.4,26,93.7,26,19.7,17.4,26,0
040913,Brisbane,2013,3,16,2013-03-16,31.2,0,20.1,0,8.1 m,5,26,7.9,26,6.5,26,5.3,26,6.5,26,5.3,25,6.6,26,5.3,25,6.1,26,2024-06-16,-27.4808,153.0389,1015.2,0,24.6,42,0,0,47.8,26,92.3,26,21.7,17,26,0
040913,Brisbane,2013,3,17,2013-03-17,32.4,0,20.3,0,8.1 m,6.1,26,7.5,26,6.8,26,5.2,26,6.2,26,8.1,25,6.9,26,8.1,25,6,26,2024-06-16,-27.4808,153.0389,1010.7,0,24.7,42,0,0,51.8,26,100,26,25.2,15.7,26,0
040913,Brisbane,2013,3,18,2013-03-18,27.1,0,20.3,0,8.1 m,2.6,26,6.4,26,4.5,26,4.2,26,5.3,26,5.2,25,4.5,26,5.2,25,4.8,26,2024-06-16,-27.4808,153.0389,1017.6,0,17.9,42,0,0,52.2,26,78.5,26,18.7,13.7,26,0
040913,Brisbane,2013,3,19,2013-03-19,26.8,0,17.5,0,8.1 m,3.5,26,5.5,26,4.5,26,3.8,26,4.7,26,5.5,25,4.5,26,5.5,25,4.7,26,2024-06-16,-27.4808,153.0389,1020.8,0,18.6,42,0,0,55.1,26,97.1,26,19.4,11.3,26,0
040913,Brisbane,2013,3,20,2013-03-20,27.2,0,20.3,0,8.1 m,1.3,26,4.8,26,3,26,3.1,26,4.1,26,3.1,25,3,26,3.1,25,3.7,26,2024-06-16,-27.4808,153.0389,1022.5,0,10.2,42,0,0,55.5,26,84,26,20,12.6,26,0
040913,Brisbane,2013,3,21,2013-03-21,26.9,0,19.2,0,8.1 m,2,26,3.9,26,2.9,26,2.6,26,3.4,26,3.2,25,2.9,26,3.2,25,3.3,26,2024-06-16,-27.4808,153.0389,1021,0,9.6,42,5,0,61.5,26,98,26,21.8,9.8,26,0
040913,Brisbane,2013,3,22,2013-03-22,28.1,0,20.8,0,8.1 m,3.3,26,4.4,26,3.9,26,3.1,26,3.7,26,3.2,25,3.9,26,3.2,25,3.8,26,2024-06-16,-27.4808,153.0389,1020.9,0,13.5,42,0.4,0,64.7,26,100,26,24.6,9.6,26,0
040913,Brisbane,2013,3,23,2013-03-23,31.2,0,21.4,0,8.1 m,4.6,26,6.9,26,5.7,26,4.7,26,5.7,26,4.7,25,5.8,26,4.7,25,5.4,26,2024-06-16,-27.4808,153.0389,1019.2,0,21.1,42,0,0,53.5,26,95.4,26,24.3,15.2,26,0
040913,Brisbane,2013,3,24,2013-03-24,31.1,0,23.6,0,8.1 m,4.4,26,6.2,26,5.3,26,4.2,26,5.1,26,4.2,25,5.3,26,4.2,25,4.8,26,2024-06-16,-27.4808,153.0389,1017.4,0,18.2,42,0,0,60.4,26,93.8,26,27.3,13.3,26,0
040913,Brisbane,2013,3,25,2013-03-25,30.8,0,19.5,0,8.1 m,5.1,26,6.4,26,5.7,26,4.5,26,5.4,26,4.9,25,5.8,26,4.9,25,5.4,26,2024-06-16,-27.4808,153.0389,1017.4,0,21.7,42,21.2,0,54.3,26,100,26,24.1,13.6,26,0
040913,Brisbane,2013,3,26,2013-03-26,29.1,0,19.7,0,8.1 m,4.6,26,6.1,26,5.3,26,4.2,26,5.1,26,4.7,25,5.4,26,4.7,25,5,26,2024-06-16,-27.4808,153.0389,1019.5,0,20.8,42,0,0,57.1,26,100,26,23,12.1,26,0
040913,Brisbane,2013,3,27,2013-03-27,28.2,0,20.7,0,8.1 m,4.5,26,5.4,26,4.9,26,3.8,26,4.5,26,4.1,25,5,26,4.1,25,4.5,26,2024-06-16,-27.4808,153.0389,1020.1,0,18.9,42,0.4,0,63.8,26,100,26,24.4,9.9,26,0
040913,Brisbane,2013,3,28,2013-03-28,28.2,0,19.4,0,8.1 m,4,26,4.4,26,4.2,26,3.2,26,3.8,26,4.3,25,4.2,26,4.3,25,4,26,2024-06-16,-27.4808,153.0389,1020.1,0,15.7,42,0.6,0,64.6,26,100,26,24.7,8.9,26,0
040913,Brisbane,2013,3,29,2013-03-29,30.2,0,18.7,0,8.1 m,3.2,26,5.8,26,4.5,26,4,26,5.1,26,5.2,25,4.6,26,5.2,25,4.9,26,2024-06-16,-27.4808,153.0389,1015.8,0,17.5,42,0.2,0,50.6,26,100,26,21.7,14.6,26,0
040913,Brisbane,2013,3,30,2013-03-30,26.7,0,21.1,0,8.1 m,1.4,26,5.3,26,3.4,26,3.4,26,4.4,26,3.6,25,3.4,26,3.6,25,4,26,2024-06-16,-27.4808,153.0389,1017.1,0,12.3,42,0,0,55.7,26,78,26,19.5,12.7,26,0
040913,Brisbane,2013,3,31,2013-03-31,28.3,0,18,0,8.1 m,1.5,26,3.8,26,2.6,26,2.6,26,3.5,26,3.6,25,2.6,26,3.6,25,3.4,26,2024-06-16,-27.4808,153.0389,1014.7,0,8.4,42,0,0,55.4,26,100,26,21.3,11.8,26,0
040913,Brisbane,2013,4,1,2013-04-01,26.4,0,18.3,0,8.1 m,2.6,26,5,26,3.8,26,3.4,26,4.3,26,2.9,25,3.8,26,2.9,25,3.7,26,2024-06-16,-27.4808,153.0389,1014.7,0,15.5,42,24.2,0,56.4,26,92.3,26,19.4,11.1,26,0
040913,Brisbane,2013,4,2,2013-04-02,28.4,0,18.2,0,8.1 m,3,26,6.2,26,4.6,26,4.1,26,5.2,26,3.8,25,4.6,26,3.8,25,4.4,26,2024-06-16,-27.4808,153.0389,1015.4,0,18.9,42,0,0,49.1,26,91,26,19,14.3,26,0
040913,Brisbane,2013,4,3,2013-04-03,28,0,19,0,8.1 m,3.5,26,5.4,26,4.5,26,3.7,26,4.6,26,4.7,25,4.5,26,4.7,25,4,26,2024-06-16,-27.4808,153.0389,1017.7,0,18,42,0,0,56.6,26,97.4,26,21.4,11.7,26,0
040913,Brisbane,2013,4,4,2013-04-04,26.8,0,17.6,0,8.1 m,3.5,26,6.1,26,4.8,26,4,26,5,26,6.7,25,4.8,26,6.7,25,4.4,26,2024-06-16,-27.4808,153.0389,1023.2,0,20.4,42,2.4,0,51.7,26,90.5,26,18.2,12.5,26,0
040913,Brisbane,2013,4,5,2013-04-05,26.1,0,17.8,0,8.1 m,3.6,26,5,26,4.3,26,3.5,26,4.2,26,4.2,25,4.4,26,4.2,25,3.9,26,2024-06-16,-27.4808,153.0389,1025.5,0,18.4,42,6,0,59.5,26,98.7,26,20.1,9.8,26,0
040913,Brisbane,2013,4,6,2013-04-06,24.6,0,16.9,0,8.1 m,2.8,26,3.9,26,3.3,26,2.8,26,3.5,26,4.1,25,3.4,26,4.1,25,3.2,26,2024-06-16,-27.4808,153.0389,1024.4,0,14.3,42,2,0,62.7,26,100,26,19.4,8.1,26,0
040913,Brisbane,2013,4,7,2013-04-07,24.9,0,17.7,0,8.1 m,2.1,26,4.4,26,3.2,26,3,26,3.8,26,1.8,25,3.2,26,1.8,25,3.3,26,2024-06-16,-27.4808,153.0389,1022.2,0,13.5,42,0.2,0,58.8,26,91.4,26,18.5,9.8,26,0
040913,Brisbane,2013,4,8,2013-04-08,25,0,16.9,0,8.1 m,2.9,26,4.2,26,3.5,26,3,26,3.6,26,3.2,25,3.6,26,3.2,25,3.4,26,2024-06-16,-27.4808,153.0389,1022.7,0,15.3,42,1.4,0,61.3,26,100,26,19.4,8.6,26,0
040913,Brisbane,2013,4,9,2013-04-09,25.9,0,16.7,0,8.1 m,2.8,26,4.9,26,3.9,26,3.4,26,4.2,26,4.4,25,3.9,26,4.4,25,3.8,26,2024-06-16,-27.4808,153.0389,1023.5,0,17,42,0.4,0,55.1,26,96.8,26,18.4,10.7,26,0
040913,Brisbane,2013,4,10,2013-04-10,23.9,0,17.3,0,8.1 m,2.9,26,4.4,26,3.7,26,3.1,26,3.8,26,1.4,25,3.7,26,1.4,25,3.5,26,2024-06-16,-27.4808,153.0389,1021.8,0,16.4,42,0.4,0,62.4,26,93.7,26,18.5,8.3,26,0
040913,Brisbane,2013,4,11,2013-04-11,25.8,0,17.1,0,8.1 m,3,26,4.9,26,3.9,26,3.3,26,4.2,26,3,25,4,26,3,25,3.8,26,2024-06-16,-27.4808,153.0389,1021,0,17.2,42,0.4,0,56.9,26,97,26,18.9,10.3,26,0
040913,Brisbane,2013,4,12,2013-04-12,23.7,0,18.2,0,8.1 m,1.9,26,3.5,26,2.7,26,2.3,26,3,26,2.5,25,2.7,26,2.5,25,2.6,26,2024-06-16,-27.4808,153.0389,1021,0,9.8,42,0.2,0,66.2,26,92.9,26,19.4,7.6,26,0
040913,Brisbane,2013,4,13,2013-04-13,22.5,0,18.4,0,8.1 m,1.2,26,1.2,26,1.2,26,1.1,26,1.3,26,2.2,25,1.2,26,2.2,25,1.5,26,2024-06-16,-27.4808,153.0389,1016.9,0,4.3,42,36.6,0,83.3,26,100,26,22.7,2.9,26,0
040913,Brisbane,2013,4,14,2013-04-14,28.3,0,17.1,0,8.1 m,3.2,26,5.7,26,4.5,26,3.8,26,4.8,26,3.4,25,4.5,26,3.4,25,4.3,26,2024-06-16,-27.4808,153.0389,1013.8,0,18.9,42,17.4,0,50.2,26,99,26,19.3,13.3,26,0
040913,Brisbane,2013,4,15,2013-04-15,27.5,0,17.6,0,8.1 m,3.4,26,4.7,26,4.1,26,3.3,26,4,26,2.6,25,4.1,26,2.6,25,3.8,26,2024-06-16,-27.4808,153.0389,1012.8,0,17,42,0,0,58,26,100,26,21.3,10.4,26,0
040913,Brisbane,2013,4,16,2013-04-16,29.2,0,17.3,0,8.1 m,2.9,26,4.9,26,3.9,26,3.4,26,4.3,26,2.7,25,3.9,26,2.7,25,3.9,26,2024-06-16,-27.4808,153.0389,1013.5,0,15.8,42,0,0,52.6,26,100,26,21.3,12.8,26,0
040913,Brisbane,2013,4,17,2013-04-17,26.9,0,16.3,0,8.1 m,4,26,5.1,26,4.6,26,3.5,26,4.2,26,5,25,4.6,26,5,25,4.1,26,2024-06-16,-27.4808,153.0389,1015.3,0,19.5,42,6,0,56.7,26,100,26,20.1,10.2,26,0
040913,Brisbane,2013,4,18,2013-04-18,29.9,0,18.4,0,8.1 m,3.8,26,6,26,4.9,26,4,26,5,26,3.9,25,4.9,26,3.9,25,4.5,26,2024-06-16,-27.4808,153.0389,1014.9,0,19.5,42,7,0,51.2,26,100,26,21.6,14.1,26,0
040913,Brisbane,2013,4,19,2013-04-19,28.2,0,13.8,0,8.1 m,2.1,26,6.8,26,4.4,26,4.2,26,5.7,26,5,25,4.5,26,5,25,4.9,26,2024-06-16,-27.4808,153.0389,1012.9,0,20.1,42,0,0,36.4,26,88.1,26,13.9,17,26,0
040913,Brisbane,2013,4,20,2013-04-20,25.1,25,14,0,8.1 m,1,26,7.5,26,4.3,26,4.2,26,5.8,26,5.2,25,4.3,26,5.2,25,4.9,26,2024-06-16,-27.4808,153.0389,1011.7,0,20.5,42,0,0,31.7,26,63.2,26,10.1,16.9,26,0
040913,Brisbane,2013,4,21,2013-04-21,26.2,0,12,0,8.1 m,1.3,26,6.3,26,3.8,26,3.9,26,5.3,26,3.4,25,3.8,26,3.4,25,4.6,26,2024-06-16,-27.4808,153.0389,1014.1,0,18.5,42,0,0,35,26,84.9,26,11.9,15.6,26,0
040913,Brisbane,2013,4,22,2013-04-22,27.4,0,15,0,8.1 m,3.5,26,5.1,26,4.3,26,3.5,26,4.4,26,4.4,25,4.3,26,4.4,25,4.2,26,2024-06-16,-27.4808,153.0389,1014.7,0,18.9,42,0,0,51.2,26,100,26,18.7,11.7,26,0
040913,Brisbane,2013,4,23,2013-04-23,30.2,0,16.4,0,8.1 m,2.7,26,6.1,26,4.4,26,4,26,5.2,26,3.6,25,4.4,26,3.6,25,4.7,26,2024-06-16,-27.4808,153.0389,1013.3,0,18.5,42,0,0,43.6,26,100,26,18.7,16.4,26,0
040913,Brisbane,2013,4,24,2013-04-24,26.6,0,17.1,0,8.1 m,2.1,26,5.3,26,3.7,26,3.4,26,4.4,26,2.8,25,3.7,26,2.8,25,4,26,2024-06-16,-27.4808,153.0389,1018.4,0,16.5,42,0,0,50.5,26,90.3,26,17.6,12.6,26,0
040913,Brisbane,2013,4,25,2013-04-25,28.6,0,16,0,8.1 m,2.8,26,5.8,26,4.3,26,3.7,26,4.9,26,3.7,25,4.3,26,3.7,25,4.4,26,2024-06-16,-27.4808,153.0389,1020.6,0,18.5,42,0,0,46.3,26,99.6,26,18.1,14.4,26,0
040913,Brisbane,2013,4,26,2013-04-26,26.8,0,15.4,0,8.1 m,1.3,26,4.7,26,3,26,3.1,26,4.2,26,3,25,3,26,3,25,3.7,26,2024-06-16,-27.4808,153.0389,1022.7,0,13.4,42,0,0,47.7,26,96.1,26,16.8,12.9,26,0
040913,Brisbane,2013,4,27,2013-04-27,26.1,0,16,0,8.1 m,2.5,26,4.5,26,3.5,26,3.1,26,3.9,26,4,25,3.5,26,4,25,3.7,26,2024-06-16,-27.4808,153.0389,1023.4,0,16,42,0,0,54.4,26,100,26,18.4,10.7,26,0
040913,Brisbane,2013,4,28,2013-04-28,27.6,0,14.1,0,8.1 m,2.7,26,5.1,26,3.9,26,3.4,26,4.5,26,3.5,25,3.9,26,3.5,25,4.2,26,2024-06-16,-27.4808,153.0389,1022.3,0,17.8,42,0,0,46.9,26,100,26,17.3,12.9,26,0
040913,Brisbane,2013,4,29,2013-04-29,27.2,0,15.8,0,8.1 m,2.3,26,4.7,26,3.5,26,3.1,26,4.1,26,2.7,25,3.5,26,2.7,25,3.8,26,2024-06-16,-27.4808,153.0389,1023.6,0,15.6,42,0,0,51.3,26,100,26,18.5,12,26,0
040913,Brisbane,2013,4,30,2013-04-30,27,0,16.6,0,8.1 m,1.9,26,4.3,26,3.1,26,2.9,26,3.8,26,3.4,25,3.1,26,3.4,25,3.5,26,2024-06-16,-27.4808,153.0389,1023.5,0,13.7,42,0,0,53.3,26,100,26,19,11.6,26,0
040913,Brisbane,2013,5,1,2013-05-01,27.3,0,15.9,0,8.1 m,2.9,26,4.9,26,3.9,26,3.3,26,4.2,26,2.7,25,3.9,26,2.7,25,3.6,26,2024-06-16,-27.4808,153.0389,1021.2,0,17.3,42,0,0,52.1,26,100,26,18.9,11.7,26,0
040913,Brisbane,2013,5,2,2013-05-02,27.3,0,15.9,0,8.1 m,2.6,26,4.4,26,3.5,26,3,26,3.9,26,4.5,25,3.6,26,4.5,25,3.4,26,2024-06-16,-27.4808,153.0389,1018.8,0,15.8,42,0,0,53.8,26,100,26,19.5,11.1,26,0
040913,Brisbane,2013,5,3,2013-05-03,24.8,0,16.8,0,8.1 m,0.8,26,5.5,26,3.2,26,3.3,26,4.5,26,3.8,25,3.2,26,3.8,25,3.4,26,2024-06-16,-27.4808,153.0389,1025.2,0,15.1,42,0,0,46,26,75.3,26,14.4,13.3,26,0
040913,Brisbane,2013,5,4,2013-05-04,28.6,0,12.9,0,8.1 m,2.2,26,5.6,26,3.9,26,3.6,26,4.9,26,3.7,25,3.9,26,3.7,25,3.9,26,2024-06-16,-27.4808,153.0389,1021.7,0,17.9,42,0,0,40.1,26,100,26,15.7,15.4,26,0
040913,Brisbane,2013,5,5,2013-05-05,24,0,14.8,0,8.1 m,1.5,26,3.8,26,2.6,26,2.6,26,3.4,26,2.7,25,2.6,26,2.7,25,2.9,26,2024-06-16,-27.4808,153.0389,1021.9,0,12.7,42,0,0,55,26,97.5,26,16.4,9.5,26,0
040913,Brisbane,2013,5,6,2013-05-06,23.9,0,14.8,0,8.1 m,1.5,26,3.6,26,2.5,26,2.5,26,3.2,26,3.7,25,2.5,26,3.7,25,2.8,26,2024-06-16,-27.4808,153.0389,1023.1,0,12.2,42,0,0,56.3,26,99.3,26,16.7,9.1,26,0
040913,Brisbane,2013,5,7,2013-05-07,23.9,0,14.9,0,8.1 m,1.7,26,4.1,26,2.9,26,2.7,26,3.6,26,3.3,25,2.9,26,3.3,25,3.1,26,2024-06-16,-27.4808,153.0389,1025.6,0,14.4,42,0,0,54.3,26,95.1,26,16.1,9.8,26,0
040913,Brisbane,2013,5,8,2013-05-08,24,0,15,0,8.1 m,1.5,26,4,26,2.8,26,2.7,26,3.5,26,4,25,2.8,26,4,25,3,26,2024-06-16,-27.4808,153.0389,1028.4,0,13.6,42,0,0,54.3,26,95.1,26,16.2,9.8,26,0
040913,Brisbane,2013,5,9,2013-05-09,24.4,0,14.3,0,8.1 m,1.5,26,4.2,26,2.8,26,2.7,26,3.7,26,2.5,25,2.9,26,2.5,25,3.1,26,2024-06-16,-27.4808,153.0389,1028.8,0,14.1,42,0,0,51.4,26,96.4,26,15.7,10.5,26,0
040913,Brisbane,2013,5,10,2013-05-10,23.5,0,15.8,0,8.1 m,1.1,26,3.8,26,2.4,26,2.5,26,3.3,26,2.8,25,2.5,26,2.8,25,2.7,26,2024-06-16,-27.4808,153.0389,1027.6,0,11.8,42,1.2,0,56.3,26,90.9,26,16.3,9.5,26,0
040913,Brisbane,2013,5,11,2013-05-11,22.6,0,13.9,0,8.1 m,1.2,26,2.7,26,2,26,2,26,2.6,26,1.6,25,2,26,1.6,25,2.3,26,2024-06-16,-27.4808,153.0389,1026.6,0,9.5,42,0.8,0,60.9,26,100,26,16.7,7.3,26,0
040913,Brisbane,2013,5,12,2013-05-12,23.8,0,14.8,0,8.1 m,1.4,26,3.2,26,2.3,26,2.3,26,3,26,2,25,2.3,26,2,25,2.6,26,2024-06-16,-27.4808,153.0389,1025.9,0,11.3,42,4.6,0,58.4,26,100,26,17.2,8.5,26,0
040913,Brisbane,2013,5,13,2013-05-13,23.3,0,16.4,0,8.1 m,1.7,26,2.6,26,2.1,26,1.8,26,2.3,26,1.9,25,2.1,26,1.9,25,2.2,26,2024-06-16,-27.4808,153.0389,1020.7,0,8.7,42,4.2,0,67.8,26,100,26,19.4,6.4,26,0
040913,Brisbane,2013,5,14,2013-05-14,23.9,0,17.6,0,8.1 m,1.7,26,2.6,26,2.2,26,1.9,26,2.4,26,2.1,25,2.2,26,2.1,25,2.2,26,2024-06-16,-27.4808,153.0389,1014.6,0,9.2,42,1.8,0,69.1,26,100,26,20.5,6.5,26,0
040913,Brisbane,2013,5,15,2013-05-15,23.2,0,15.4,0,8.1 m,0.4,26,5.9,26,3.2,26,3.2,26,4.6,26,3.5,25,3.2,26,3.5,25,3.5,26,2024-06-16,-27.4808,153.0389,1014.8,0,16,42,1.2,0,40.5,26,65.8,26,11.5,13.7,26,0
040913,Brisbane,2013,5,16,2013-05-16,18.6,0,15.4,0,8.1 m,0.2,26,1.8,26,1,26,2.2,26,3.4,26,2,25,1,26,2,25,1.8,26,2024-06-16,-27.4808,153.0389,1015,0,4.2,42,0,0,50.4,26,61.8,26,10.8,9.6,26,0
040913,Brisbane,2013,5,17,2013-05-17,23.4,0,9.9,0,8.1 m,1.1,26,4.7,26,2.9,26,2.9,26,4,26,2.8,25,2.9,26,2.8,25,3.4,26,2024-06-16,-27.4808,153.0389,1016.8,0,15.8,42,0,0,40.7,26,96,26,11.7,11.7,26,0
040913,Brisbane,2013,5,18,2013-05-18,22.8,0,8.6,0,8.1 m,0.4,26,5.2,26,2.8,26,3,26,4.4,26,4.6,25,2.8,26,4.6,25,3.5,26,2024-06-16,-27.4808,153.0389,1017.1,0,15.8,42,0,0,33.9,26,84.2,26,9.4,12.9,26,0
040913,Brisbane,2013,5,19,2013-05-19,21.6,0,8.6,0,8.1 m,0.4,26,5.1,26,2.7,26,3,26,4.3,26,3.4,25,2.7,26,3.4,25,3.4,26,2024-06-16,-27.4808,153.0389,1018.5,0,15.8,42,0,0,33,26,76.1,26,8.5,12.6,26,0
040913,Brisbane,2013,5,20,2013-05-20,22.3,0,8.3,0,8.1 m,0.5,26,4.8,26,2.6,26,2.8,26,4.1,26,3.1,25,2.6,26,3.1,25,3.3,26,2024-06-16,-27.4808,153.0389,1019.5,0,15.1,42,0,0,36,26,88.7,26,9.7,12,26,0
040913,Brisbane,2013,5,21,2013-05-21,21.8,0,9.2,0,8.1 m,0.3,26,3.8,26,2.1,26,2.7,26,4,26,1.3,25,2.1,26,1.3,25,2.9,26,2024-06-16,-27.4808,153.0389,1019.6,0,12.2,42,0,0,36,26,80.8,26,9.4,12.1,26,0
040913,Brisbane,2013,5,22,2013-05-22,18,0,11.2,0,8.1 m,0.5,26,1.7,26,1.1,26,1.6,26,2.3,26,0.6,25,1.1,26,0.6,25,1.6,26,2024-06-16,-27.4808,153.0389,1015.6,0,4.2,42,0,0,57.2,26,88.8,26,11.8,6.7,26,0
040913,Brisbane,2013,5,23,2013-05-23,22.1,0,11.6,0,8.1 m,1.6,26,3.5,26,2.6,26,2.3,26,3.1,26,2.4,25,2.6,26,2.4,25,3,26,2024-06-16,-27.4808,153.0389,1010.2,0,14.1,42,5,0,53,26,100,26,14.1,8.5,26,0
040913,Brisbane,2013,5,24,2013-05-24,20.8,0,10.4,0,8.1 m,0.8,26,3.3,26,2,26,2.2,26,3,26,3.7,25,2,26,3.7,25,2.7,26,2024-06-16,-27.4808,153.0389,1010.2,0,11.8,42,0,0,50.5,26,98.4,26,12.4,8.5,26,0
040913,Brisbane,2013,5,25,2013-05-25,24.4,0,14.2,0,8.1 m,0.4,26,4.9,26,2.6,26,3,26,4.4,26,3.9,25,2.6,26,3.9,25,3.2,26,2024-06-16,-27.4808,153.0389,1018,0,13.7,42,1,0,39.6,26,74.8,26,12.1,14.1,26,0
040913,Brisbane,2013,5,26,2013-05-26,23.8,0,12,0,8.1 m,0.4,26,4.5,26,2.4,26,2.9,26,4.2,26,2.7,25,2.5,26,2.7,25,3.2,26,2024-06-16,-27.4808,153.0389,1024.6,0,13.4,42,0,0,39,26,82.1,26,11.5,13.1,26,0
040913,Brisbane,2013,5,27,2013-05-27,24.5,0,11.7,0,8.1 m,0.6,26,4.4,26,2.5,26,2.7,26,3.9,26,3.4,25,2.5,26,3.4,25,3.1,26,2024-06-16,-27.4808,153.0389,1025.8,0,13.4,42,0,0,42.3,26,94.6,26,13,12.3,26,0
040913,Brisbane,2013,5,28,2013-05-28,22.2,0,14.9,0,8.1 m,0.6,26,2.7,26,1.6,26,2,26,2.7,26,2.6,25,1.6,26,2.6,25,2.2,26,2024-06-16,-27.4808,153.0389,1028.2,0,8,42,1.6,0,58.7,26,92.7,26,15.7,8.2,26,0
040913,Brisbane,2013,5,29,2013-05-29,23.2,0,13.7,0,8.1 m,1.7,26,2.8,26,2.2,26,2,26,2.6,26,1.9,25,2.2,26,1.9,25,2.6,26,2024-06-16,-27.4808,153.0389,1030.4,0,11.7,42,4.4,0,60.9,26,100,26,17.3,7.3,26,0
040913,Brisbane,2013,5,30,2013-05-30,21.4,0,14.1,0,8.1 m,1.2,26,2.1,26,1.6,26,1.6,26,2,26,3.4,25,1.6,26,3.4,25,2.1,26,2024-06-16,-27.4808,153.0389,1028.1,0,8.4,42,0.8,0,67.1,26,100,26,17.1,5.7,26,0
040913,Brisbane,2013,5,31,2013-05-31,23.1,0,14.3,0,8.1 m,1.9,26,1.9,26,1.9,26,1.6,26,1.9,26,2.1,25,1.9,26,2.1,25,2.3,26,2024-06-16,-27.4808,153.0389,1028.1,0,9.8,42,17.4,0,69.4,26,100,26,19.6,5.1,26,0
040913,Brisbane,2013,6,1,2013-06-01,22.2,0,13.4,0,8.1 m,1.3,26,2.5,26,1.9,26,1.8,26,2.4,26,1.7,25,1.9,26,1.7,25,2.2,26,2024-06-16,-27.4808,153.0389,1024.1,0,10.1,42,2.6,0,61.7,26,100,26,16.5,6.9,26,0
040913,Brisbane,2013,6,2,2013-06-02,24.7,0,15.1,0,8.1 m,0.7,26,3.1,26,1.9,26,2.1,26,2.9,26,2.5,25,1.9,26,2.5,25,2.1,26,2024-06-16,-27.4808,153.0389,1013.8,0,9.2,42,0,0,55.6,26,100,26,17.3,9.6,26,0
040913,Brisbane,2013,6,3,2013-06-03,22.7,0,12.9,0,8.1 m,0.6,26,4.8,26,2.7,26,2.7,26,3.8,26,3.6,25,2.7,26,3.6,25,3,26,2024-06-16,-27.4808,153.0389,1016.1,0,14.4,42,1.4,0,43.9,26,81.4,26,12.1,11.6,26,0
040913,Brisbane,2013,6,4,2013-06-04,23.6,0,9.9,0,8.1 m,0.4,26,4.4,26,2.4,26,2.8,26,4.2,26,2.3,25,2.4,26,2.3,25,2.9,26,2024-06-16,-27.4808,153.0389,1024,0,13.8,42,0,0,35.7,26,85.3,26,10.4,13.2,26,0
040913,Brisbane,2013,6,5,2013-06-05,20.9,0,11.7,0,8.1 m,0.5,26,2.4,26,1.5,26,1.9,26,2.8,26,1.2,25,1.5,26,1.2,25,2,26,2024-06-16,-27.4808,153.0389,1026.1,0,8.3,42,0,0,53,26,95.3,26,13.1,8.3,26,0
040913,Brisbane,2013,6,6,2013-06-06,22.4,0,14.5,0,8.1 m,1,26,2.4,26,1.7,26,1.7,26,2.3,26,1.9,25,1.7,26,1.9,25,2,26,2024-06-16,-27.4808,153.0389,1026.7,0,8.5,42,0,0,63.1,26,100,26,17.1,6.9,26,0
040913,Brisbane,2013,6,7,2013-06-07,24.5,0,14.8,0,8.1 m,0.6,26,3.6,26,2.1,26,2.4,26,3.3,26,1.6,25,2.1,26,1.6,25,2.4,26,2024-06-16,-27.4808,153.0389,1025.5,0,10.6,42,0,0,51.1,26,93.3,26,15.7,10.8,26,0
040913,Brisbane,2013,6,8,2013-06-08,23,0,13.4,0,8.1 m,0.6,26,2.5,26,1.5,26,2,26,2.8,26,0.5,25,1.5,26,0.5,25,1.9,26,2024-06-16,-27.4808,153.0389,1026.1,0,7.8,42,0,0,54.5,26,99.6,26,15.3,9,26,0
040913,Brisbane,2013,6,9,2013-06-09,22.1,0,15.8,0,8.1 m,1.2,26,2.2,26,1.7,26,1.6,26,2.1,26,3.6,25,1.7,26,3.6,25,1.9,26,2024-06-16,-27.4808,153.0389,1026.1,0,8.5,42,6,0,68.4,26,100,26,18.2,5.9,26,0
040913,Brisbane,2013,6,10,2013-06-10,18.7,0,15.1,0,8.1 m,1.1,26,1.1,26,1.1,26,0.9,26,1.1,26,4.3,25,1.1,26,4.3,25,1.2,26,2024-06-16,-27.4808,153.0389,1022.4,0,4,42,3,0,82.1,26,100,26,17.7,2.7,26,0
040913,Brisbane,2013,6,11,2013-06-11,23.1,0,15.8,0,8.1 m,1.2,26,2.6,26,1.9,26,1.8,26,2.4,26,0.8,25,1.9,26,0.8,25,2.1,26,2024-06-16,-27.4808,153.0389,1020.4,0,9.4,42,29.2,0,64.4,26,100,26,18.2,7.1,26,0
040913,Brisbane,2013,6,12,2013-06-12,22,0,16.3,0,8.1 m,2,26,2,26,2,26,1.3,26,1.6,26,2.3,25,1.9,26,2.3,25,1.7,26,2024-06-16,-27.4808,153.0389,1018.1,0,7,42,0.2,0,75.3,26,100,26,19.9,4.3,26,0
